squad,lake,id_historia,numero,titulo,papel,recurso,duracao_dias_uteis,data_inicio,data_fim
Squad 1,SHARED SERVICES,[SHARED SERVICES - 98],98,Entidade: CROSS - Views de Liderança e Organização - TAMANHO: M,Analista,Analista 2,2.0,12/08/2026,13/08/2026
Squad 4,SHARED SERVICES,[SHARED SERVICES - 99],99,"Entidade: CROSS - Views Stellantis (Diversity, Férias, Turnover) - TAMANHO: G",Analista,Analista 1,7.0,12/08/2026,20/08/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 100],100,Entidade: CROSS - Views de Integração RUBI - TAMANHO: M,Analista,Analista 1,4.0,13/08/2026,18/08/2026
Squad 4,SHARED SERVICES,[SHARED SERVICES - 101],101,Entidade: CROSS - Views de Integração VetoRH - TAMANHO: M,Analista,Analista 2,5.0,13/08/2026,19/08/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 102],102,Entidade: CROSS - Views de Serviços Especializados - TAMANHO: M,Analista,Analista 2,5.0,14/08/2026,20/08/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 103],103,"Entidade: COMPENSATION - Views de Budget, Espelho Contábil e Funcionários - TAMANHO: M",Analista,Analista 1,2.0,19/08/2026,20/08/2026
Squad 4,SHARED SERVICES,[SHARED SERVICES - 104],104,"Entidade: COMPENSATION - Views Especializadas (Benefits, Horas Extras, Saturation) - TAMANHO: M",Analista,Analista 2,3.0,20/08/2026,24/08/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 105],105,Entidade: COMPLIENCE - View de Hiring Monthly - TAMANHO: P,Analista,Analista 1,1.0,21/08/2026,21/08/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 106],106,Entidade: CROSS - View de Check Erros Automático - TAMANHO: P,Analista,Analista 2,1.0,21/08/2026,21/08/2026
Squad 4,SHARED SERVICES,[SHARED SERVICES - 107],107,Entidade: ENDUSER - Views de Headcount e Turnover - TAMANHO: M,Analista,Analista 1,2.0,21/08/2026,24/08/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 108],108,Entidade: HRBP - View de People Analytics Employee Data - TAMANHO: P,Analista,Analista 1,1.0,24/08/2026,24/08/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 109],109,Entidade: HS - View de Lider Carteira Condução - TAMANHO: P,Analista,Analista 2,1.0,24/08/2026,24/08/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 110],110,Entidade: JURIDICO ANALYTICS - Views de Índice de Judicialização - TAMANHO: P,Analista,Analista 1,1.0,25/08/2026,25/08/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 111],111,Entidade: LABOUR RELATIONS - View de CBO Cota Aprendiz - TAMANHO: P,Analista,Analista 2,1.0,25/08/2026,25/08/2026
Squad 4,SHARED SERVICES,[SHARED SERVICES - 112],112,Entidade: LEARNING - Views de Turnover e Base Efetivos - TAMANHO: M,Analista,Analista 1,3.0,25/08/2026,27/08/2026
Squad 4,SHARED SERVICES,[SHARED SERVICES - 113],113,Entidade: MANUFACTURING SCBU - View de Headcount SCBU - TAMANHO: P,Analista,Analista 2,1.0,25/08/2026,25/08/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 114],114,Entidade: MANUFATURA ANALYTICS - Views de Manufacturing - TAMANHO: P,Analista,Analista 1,3.0,26/08/2026,28/08/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 115],115,Entidade: MANUFATURA ICT - View de Email Bluecollar - TAMANHO: P,Analista,Analista 2,1.0,26/08/2026,26/08/2026
Squad 4,SHARED SERVICES,[SHARED SERVICES - 116],116,Entidade: ORG DESIGN ANALYTICS - View de Masterfile - TAMANHO: M,Analista,Analista 2,4.0,26/08/2026,31/08/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 117],117,Entidade: REAL STATE - View de Headcount Site - TAMANHO: P,Analista,Analista 2,1.0,27/08/2026,27/08/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 118],118,Entidade: TALENT ACQUISITION - View de Turnover - TAMANHO: P,Analista,Analista 2,1.0,28/08/2026,28/08/2026
Squad 4,SHARED SERVICES,[SHARED SERVICES - 119],119,Entidade: TALENT MANAGEMENT - View de Turnover Enterview - TAMANHO: P,Analista,Analista 1,1.0,28/08/2026,28/08/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 120],120,"Entidade: WORKFORCE ANALYTICS - Views de Hiring, Turnover e Check Erros - TAMANHO: P",Analista,Analista 1,3.0,31/08/2026,02/09/2026
Squad 4,SHARED SERVICES,[SHARED SERVICES - 121],121,Entidade: Tabelas Manuais - Staging_CIW - TAMANHO: G,Engenheiro,Engenheiro 5,8.0,15/04/2026,27/04/2026
Squad 4,SHARED SERVICES,[SHARED SERVICES - 122],122,Entidade: Tabelas Manuais - CIW - TAMANHO: G,Engenheiro,Engenheiro 7,8.0,15/04/2026,27/04/2026
Squad 4,SHARED SERVICES,[SHARED SERVICES - 123],123,Entidade: Tabelas Manuais - FSE_HR e FSE_HRS - TAMANHO: G,Engenheiro,Engenheiro 3,10.0,16/04/2026,30/04/2026
Squad 4,SHARED SERVICES,[SHARED SERVICES - 124],124,Entidade: Tabelas Manuais - FSE_HRS - TAMANHO: G,Engenheiro,Engenheiro 8,10.0,16/04/2026,30/04/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 125],125,Entidade: Tabelas Manuais - FSE_HRS Lote 2 - TAMANHO: G,Engenheiro,Engenheiro 2,8.0,17/04/2026,29/04/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 126],126,Entidade: Tabelas e View Manuais - FSE_PI - TAMANHO: M,Engenheiro,Engenheiro 4,4.0,17/04/2026,23/04/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 126],126,Entidade: Tabelas e View Manuais - FSE_PI - TAMANHO: M,Analista,Analista 2,1.0,31/08/2026,31/08/2026
Squad 1,SHARED SERVICES,[SHARED SERVICES - 127],127,Entidade: Tabelas Manuais - FSE_TAX - TAMANHO: G,Engenheiro,Engenheiro 6,10.0,17/04/2026,04/05/2026
Squad 4,SHARED SERVICES,[SHARED SERVICES - 128],128,Entidade: Tabelas e Views Manuais Restantes - TAMANHO: G,Engenheiro,Engenheiro 6,3.0,20/04/2026,23/04/2026
Squad 4,SHARED SERVICES,[SHARED SERVICES - 128],128,Entidade: Tabelas e Views Manuais Restantes - TAMANHO: G,Analista,Analista 1,4.0,31/08/2026,03/09/2026
Squad 3,FINANCE,[FINANCE - 2],2,Entidade: NFe Entrada FPT - TAMANHO: M,Engenheiro,Engenheiro 2,4.0,13/05/2026,18/05/2026
Squad 3,FINANCE,[FINANCE - 2],2,Entidade: NFe Entrada FPT - TAMANHO: M,Analista,Analista 1,1.0,25/05/2026,25/05/2026
Squad 3,FINANCE,[FINANCE - 3],3,Entidade: NFe Entrada CMA - TAMANHO: M,Engenheiro,Engenheiro 1,4.0,14/05/2026,19/05/2026
Squad 3,FINANCE,[FINANCE - 3],3,Entidade: NFe Entrada CMA - TAMANHO: M,Analista,Analista 1,1.0,26/05/2026,26/05/2026
Squad 3,FINANCE,[FINANCE - 4],4,Entidade: NFe Entrada CMP - TAMANHO: M,Engenheiro,Engenheiro 4,4.0,15/05/2026,20/05/2026
Squad 3,FINANCE,[FINANCE - 4],4,Entidade: NFe Entrada CMP - TAMANHO: M,Analista,Analista 1,1.0,27/05/2026,27/05/2026
Squad 3,FINANCE,[FINANCE - 5],5,Entidade: NFe Entrada PCMA - TAMANHO: M,Engenheiro,Engenheiro 6,4.0,15/05/2026,20/05/2026
Squad 3,FINANCE,[FINANCE - 5],5,Entidade: NFe Entrada PCMA - TAMANHO: M,Analista,Analista 2,1.0,27/05/2026,27/05/2026
Squad 3,FINANCE,[FINANCE - 6],6,Entidade: NFe Entrada Teksid - TAMANHO: M,Engenheiro,Engenheiro 7,4.0,15/05/2026,20/05/2026
Squad 3,FINANCE,[FINANCE - 6],6,Entidade: NFe Entrada Teksid - TAMANHO: M,Analista,Analista 1,1.0,28/05/2026,28/05/2026
Squad 3,FINANCE,[FINANCE - 7],7,Entidade: CTe Entrada FIAT - TAMANHO: M,Engenheiro,Engenheiro 2,4.0,19/05/2026,22/05/2026
Squad 3,FINANCE,[FINANCE - 7],7,Entidade: CTe Entrada FIAT - TAMANHO: M,Analista,Analista 2,1.0,28/05/2026,28/05/2026
Squad 3,FINANCE,[FINANCE - 8],8,Entidade: CTe Entrada FPT - TAMANHO: M,Engenheiro,Engenheiro 5,4.0,19/05/2026,22/05/2026
Squad 3,FINANCE,[FINANCE - 8],8,Entidade: CTe Entrada FPT - TAMANHO: M,Analista,Analista 1,1.0,29/05/2026,29/05/2026
Squad 3,FINANCE,[FINANCE - 9],9,Entidade: CTe Entrada CMA - TAMANHO: M,Engenheiro,Engenheiro 1,4.0,20/05/2026,25/05/2026
Squad 3,FINANCE,[FINANCE - 9],9,Entidade: CTe Entrada CMA - TAMANHO: M,Analista,Analista 2,1.0,29/05/2026,29/05/2026
Squad 3,FINANCE,[FINANCE - 10],10,Entidade: CTe Entrada CMP - TAMANHO: M,Engenheiro,Engenheiro 8,4.0,20/05/2026,25/05/2026
Squad 3,FINANCE,[FINANCE - 10],10,Entidade: CTe Entrada CMP - TAMANHO: M,Analista,Analista 1,1.0,01/06/2026,01/06/2026
Squad 3,FINANCE,[FINANCE - 11],11,Entidade: CTe Entrada PCMA - TAMANHO: M,Engenheiro,Engenheiro 4,4.0,21/05/2026,26/05/2026
Squad 3,FINANCE,[FINANCE - 11],11,Entidade: CTe Entrada PCMA - TAMANHO: M,Analista,Analista 2,1.0,01/06/2026,01/06/2026
Squad 3,FINANCE,[FINANCE - 12],12,Entidade: CTe Entrada Teksid - TAMANHO: M,Engenheiro,Engenheiro 6,4.0,21/05/2026,26/05/2026
Squad 3,FINANCE,[FINANCE - 12],12,Entidade: CTe Entrada Teksid - TAMANHO: M,Analista,Analista 1,1.0,02/06/2026,02/06/2026
Squad 3,FINANCE,[FINANCE - 13],13,Entidade: NFe/CTe Saída FIAT - TAMANHO: M,Engenheiro,Engenheiro 7,4.0,21/05/2026,26/05/2026
Squad 3,FINANCE,[FINANCE - 13],13,Entidade: NFe/CTe Saída FIAT - TAMANHO: M,Analista,Analista 2,2.0,02/06/2026,03/06/2026
Squad 3,FINANCE,[FINANCE - 14],14,Entidade: NFe/CTe Saída FPT - TAMANHO: G,Engenheiro,Engenheiro 3,4.0,22/05/2026,27/05/2026
Squad 3,FINANCE,[FINANCE - 14],14,Entidade: NFe/CTe Saída FPT - TAMANHO: G,Analista,Analista 1,3.0,03/06/2026,08/06/2026
Squad 3,FINANCE,[FINANCE - 15],15,Entidade: NFe/CTe Saída CMA - TAMANHO: M,Engenheiro,Engenheiro 2,4.0,25/05/2026,28/05/2026
Squad 3,FINANCE,[FINANCE - 16],16,Entidade: NFe/CTe Saída CMP - TAMANHO: M,Engenheiro,Engenheiro 5,4.0,25/05/2026,28/05/2026
Squad 3,FINANCE,[FINANCE - 17],17,Entidade: NFe/CTe Saída PCMA - TAMANHO: M,Engenheiro,Engenheiro 1,4.0,26/05/2026,29/05/2026
Squad 3,FINANCE,[FINANCE - 18],18,Entidade: NFe/CTe Saída Teksid - TAMANHO: M,Engenheiro,Engenheiro 8,4.0,26/05/2026,29/05/2026
Squad 3,FINANCE,[FINANCE - 19],19,Entidade: Manifesto Destinatário e Elog - TAMANHO: P,Engenheiro,Engenheiro 4,2.0,27/05/2026,28/05/2026
Squad 3,FINANCE,[FINANCE - 20],20,Entidade: User Parameters TaxOpe - Parte 1 - TAMANHO: M,Engenheiro,Engenheiro 6,5.0,27/05/2026,02/06/2026
Squad 3,FINANCE,[FINANCE - 20],20,Entidade: User Parameters TaxOpe - Parte 1 - TAMANHO: M,Analista,Analista 2,1.0,05/06/2026,05/06/2026
Squad 3,FINANCE,[FINANCE - 21],21,Entidade: User Parameters TaxOpe - Parte 2 (CNPJs e Argentina) - TAMANHO: G,Engenheiro,Engenheiro 7,6.0,27/05/2026,03/06/2026
Squad 3,FINANCE,[FINANCE - 21],21,Entidade: User Parameters TaxOpe - Parte 2 (CNPJs e Argentina) - TAMANHO: G,Analista,Analista 2,1.0,08/06/2026,08/06/2026
Squad 3,FINANCE,[FINANCE - 22],22,Entidade: User Parameters TaxOpe - Parte 3 (Estabelecimento e Fornecedor) - TAMANHO: G,Engenheiro,Engenheiro 3,6.0,28/05/2026,05/06/2026
Squad 3,FINANCE,[FINANCE - 22],22,Entidade: User Parameters TaxOpe - Parte 3 (Estabelecimento e Fornecedor) - TAMANHO: G,Analista,Analista 1,4.0,09/06/2026,12/06/2026
Squad 3,FINANCE,[FINANCE - 23],23,Entidade: Recuperação Fiscal - Carga Fria - TAMANHO: G,Engenheiro,Engenheiro 2,3.0,29/05/2026,02/06/2026
Squad 3,FINANCE,[FINANCE - 23],23,Entidade: Recuperação Fiscal - Carga Fria - TAMANHO: G,Analista,Analista 2,5.0,09/06/2026,15/06/2026
Squad 3,FINANCE,[FINANCE - 24],24,"Entidade: Interfaces SAP ZRFI - Parte 1 (410, 430, 431) - TAMANHO: G",Engenheiro,Engenheiro 4,3.0,29/05/2026,02/06/2026
Squad 3,FINANCE,[FINANCE - 24],24,"Entidade: Interfaces SAP ZRFI - Parte 1 (410, 430, 431) - TAMANHO: G",Analista,Analista 1,3.0,15/06/2026,17/06/2026
Squad 3,FINANCE,[FINANCE - 25],25,"Entidade: Interfaces SAP ZRFI - Parte 2 (440, 441, 442, 300) - TAMANHO: G",Engenheiro,Engenheiro 5,4.0,29/05/2026,03/06/2026
Squad 3,FINANCE,[FINANCE - 25],25,"Entidade: Interfaces SAP ZRFI - Parte 2 (440, 441, 442, 300) - TAMANHO: G",Analista,Analista 2,4.0,16/06/2026,19/06/2026
Squad 3,FINANCE,[FINANCE - 26],26,Entidade: Cloud Functions Storage Trigger - Parte 1 - TAMANHO: G,Engenheiro,Engenheiro 1,9.0,01/06/2026,12/06/2026
Squad 3,FINANCE,[FINANCE - 27],27,Entidade: Cloud Functions Storage Trigger - Parte 2 - TAMANHO: G,Engenheiro,Engenheiro 8,7.0,01/06/2026,10/06/2026
Squad 3,FINANCE,[FINANCE - 28],28,Entidade: Cloud Functions Storage Trigger - Parte 3 - TAMANHO: P,Engenheiro,Engenheiro 2,1.0,03/06/2026,03/06/2026
Squad 3,FINANCE,[FINANCE - 28],28,Entidade: Cloud Functions Storage Trigger - Parte 3 - TAMANHO: P,Analista,Analista 1,1.0,18/06/2026,18/06/2026
Squad 3,FINANCE,[FINANCE - 29],29,Entidade: SAP Hana Conciliação - Cloud Functions Storage Trigger - TAMANHO: M,Engenheiro,Engenheiro 4,2.0,03/06/2026,05/06/2026
Squad 3,FINANCE,[FINANCE - 29],29,Entidade: SAP Hana Conciliação - Cloud Functions Storage Trigger - TAMANHO: M,Analista,Analista 1,2.0,19/06/2026,22/06/2026
Squad 3,FINANCE,[FINANCE - 30],30,Entidade: Padrões Fisco Argentina - Storage Trigger - Parte 1 - TAMANHO: G,Engenheiro,Engenheiro 6,10.0,03/06/2026,17/06/2026
Squad 3,FINANCE,[FINANCE - 31],31,Entidade: Padrões Fisco Argentina - Storage Trigger - Parte 2 - TAMANHO: G,Engenheiro,Engenheiro 2,9.0,05/06/2026,17/06/2026
Squad 3,FINANCE,[FINANCE - 32],32,Entidade: Análise Alíquota Mensal e Novos Fornecedores - TAMANHO: G,Engenheiro,Engenheiro 5,6.0,05/06/2026,12/06/2026
Squad 3,FINANCE,[FINANCE - 32],32,Entidade: Análise Alíquota Mensal e Novos Fornecedores - TAMANHO: G,Analista,Analista 2,4.0,22/06/2026,25/06/2026
Squad 3,FINANCE,[FINANCE - 33],33,Entidade: Análises Divergências Padrões Argentina - Parte 1 - TAMANHO: P,Engenheiro,Engenheiro 7,2.0,05/06/2026,08/06/2026
Squad 3,FINANCE,[FINANCE - 33],33,Entidade: Análises Divergências Padrões Argentina - Parte 1 - TAMANHO: P,Analista,Analista 1,2.0,23/06/2026,24/06/2026
Squad 3,FINANCE,[FINANCE - 34],34,Entidade: Classificação Outros Ingressos Argentina - TAMANHO: G,Engenheiro,Engenheiro 3,5.0,08/06/2026,12/06/2026
Squad 3,FINANCE,[FINANCE - 34],34,Entidade: Classificação Outros Ingressos Argentina - TAMANHO: G,Analista,Analista 1,3.0,25/06/2026,29/06/2026
Squad 3,FINANCE,[FINANCE - 35],35,Entidade: User Parameters TaxOpe - Parte 4 (De-Para Estabelecimento) - TAMANHO: P,Engenheiro,Engenheiro 4,1.0,08/06/2026,08/06/2026
Squad 3,FINANCE,[FINANCE - 36],36,Entidade: Recuperação Fiscal - Garantia e Bonus - TAMANHO: M,Engenheiro,Engenheiro 4,3.0,09/06/2026,11/06/2026
Squad 3,FINANCE,[FINANCE - 36],36,Entidade: Recuperação Fiscal - Garantia e Bonus - TAMANHO: M,Analista,Analista 2,2.0,26/06/2026,29/06/2026
Squad 3,FINANCE,[FINANCE - 37],37,Entidade: Recuperação Fiscal - Outros Processos Parte 2 - TAMANHO: M,Engenheiro,Engenheiro 7,2.0,09/06/2026,10/06/2026
Squad 3,FINANCE,[FINANCE - 37],37,Entidade: Recuperação Fiscal - Outros Processos Parte 2 - TAMANHO: M,Analista,Analista 1,2.0,30/06/2026,01/07/2026
Squad 3,FINANCE,[FINANCE - 38],38,Entidade: Análises Divergências Padrões CABA e Entre Rios - TAMANHO: M,Engenheiro,Engenheiro 7,3.0,11/06/2026,15/06/2026
Squad 3,FINANCE,[FINANCE - 38],38,Entidade: Análises Divergências Padrões CABA e Entre Rios - TAMANHO: M,Analista,Analista 2,3.0,30/06/2026,02/07/2026
Squad 3,FINANCE,[FINANCE - 39],39,Entidade: Análises Divergências Padrões Argentina - Parte 2 - TAMANHO: G,Engenheiro,Engenheiro 8,5.0,11/06/2026,17/06/2026
Squad 3,FINANCE,[FINANCE - 39],39,Entidade: Análises Divergências Padrões Argentina - Parte 2 - TAMANHO: G,Analista,Analista 1,5.0,02/07/2026,08/07/2026
Squad 3,FINANCE,[FINANCE - 40],40,Entidade: Análises Divergências Padrões Argentina - Parte 3 - TAMANHO: G,Engenheiro,Engenheiro 4,4.0,12/06/2026,17/06/2026
Squad 3,FINANCE,[FINANCE - 40],40,Entidade: Análises Divergências Padrões Argentina - Parte 3 - TAMANHO: G,Analista,Analista 2,4.0,03/07/2026,08/07/2026
Squad 3,FINANCE,[FINANCE - 41],41,Entidade: Tax NF Head e Customaterial - TAMANHO: M,Engenheiro,Engenheiro 1,3.0,15/06/2026,17/06/2026
Squad 3,FINANCE,[FINANCE - 41],41,Entidade: Tax NF Head e Customaterial - TAMANHO: M,Analista,Analista 1,2.0,09/07/2026,10/07/2026
Squad 3,FINANCE,[FINANCE - 42],42,Entidade: Recuperação Fiscal - Advertising - TAMANHO: M,Engenheiro,Engenheiro 3,3.0,15/06/2026,17/06/2026
Squad 3,FINANCE,[FINANCE - 42],42,Entidade: Recuperação Fiscal - Advertising - TAMANHO: M,Analista,Analista 2,2.0,09/07/2026,10/07/2026
Squad 3,FINANCE,[FINANCE - 43],43,Entidade: Recuperação Fiscal - Frete - TAMANHO: G,Engenheiro,Engenheiro 5,2.0,15/06/2026,16/06/2026
Squad 3,FINANCE,[FINANCE - 43],43,Entidade: Recuperação Fiscal - Frete - TAMANHO: G,Analista,Analista 1,4.0,13/07/2026,16/07/2026
Squad 3,FINANCE,[FINANCE - 44],44,Entidade: Recuperação Fiscal - Outros Processos Parte 1 - TAMANHO: G,Engenheiro,Engenheiro 7,5.0,16/06/2026,22/06/2026
Squad 3,FINANCE,[FINANCE - 44],44,Entidade: Recuperação Fiscal - Outros Processos Parte 1 - TAMANHO: G,Analista,Analista 2,4.0,13/07/2026,16/07/2026
Squad 3,FINANCE,[FINANCE - 45],45,Entidade: Análise IPI Rota 20/30 e Apurações - TAMANHO: G,Engenheiro,Engenheiro 5,4.0,17/06/2026,22/06/2026
Squad 3,FINANCE,[FINANCE - 45],45,Entidade: Análise IPI Rota 20/30 e Apurações - TAMANHO: G,Analista,Analista 1,4.0,17/07/2026,22/07/2026
Squad 3,FINANCE,[FINANCE - 46],46,Entidade: Análise Malha Fina - TAMANHO: G,Engenheiro,Engenheiro 1,4.0,18/06/2026,23/06/2026
Squad 3,FINANCE,[FINANCE - 46],46,Entidade: Análise Malha Fina - TAMANHO: G,Analista,Analista 2,3.0,17/07/2026,21/07/2026
Squad 3,FINANCE,[FINANCE - 47],47,Entidade: Vinculação NFe/CTe - TAMANHO: G,Engenheiro,Engenheiro 2,4.0,18/06/2026,23/06/2026
Squad 3,FINANCE,[FINANCE - 47],47,Entidade: Vinculação NFe/CTe - TAMANHO: G,Analista,Analista 2,4.0,22/07/2026,27/07/2026
Squad 3,FINANCE,[FINANCE - 48],48,Entidade: TPC Integração AWS/Azure via DataStage - Parte 1 - TAMANHO: G,Engenheiro,Engenheiro 3,9.0,18/06/2026,30/06/2026
Squad 3,FINANCE,[FINANCE - 49],49,Entidade: TPC Integração AWS/Azure via DataStage - Parte 2 - TAMANHO: G,Engenheiro,Engenheiro 4,8.0,18/06/2026,29/06/2026
Squad 3,FINANCE,[FINANCE - 50],50,Entidade: TPC Integração AWS/Azure via DataStage - Parte 3 - TAMANHO: G,Engenheiro,Engenheiro 6,9.0,18/06/2026,30/06/2026
Squad 3,FINANCE,[FINANCE - 51],51,Entidade: TPC Integração AWS/Azure via DataStage - Parte 3 - TAMANHO: G,Engenheiro,Engenheiro 8,8.0,18/06/2026,29/06/2026
Squad 2,RH,[RH - 2],2,Entidade: Vetorh - Cargos e Vínculos - TAMANHO: G,Engenheiro,Engenheiro 2,10.0,30/04/2026,14/05/2026
Squad 2,RH,[RH - 3],3,Entidade: Vetorh - Dados de Colaboradores Parte 1 - TAMANHO: G,Engenheiro,Engenheiro 5,10.0,04/05/2026,15/05/2026
Squad 2,RH,[RH - 4],4,Entidade: Vetorh - View PCD - TAMANHO: P,Analista,Analista 2,1.0,28/05/2026,28/05/2026
Squad 2,RH,[RH - 5],5,Entidade: Vetorh - Históricos de Movimentação - TAMANHO: G,Engenheiro,Engenheiro 8,10.0,04/05/2026,15/05/2026
Squad 2,RH,[RH - 6],6,Entidade: Vetorh - Ponto e Jornada Parte 1 - TAMANHO: G,Engenheiro,Engenheiro 1,10.0,06/05/2026,19/05/2026
Squad 2,RH,[RH - 7],7,Entidade: Vetorh - Ponto e Jornada Parte 2 - TAMANHO: P,Engenheiro,Engenheiro 4,2.0,06/05/2026,07/05/2026
Squad 2,RH,[RH - 8],8,Entidade: Vetorh - Saúde e Segurança Parte 1 - TAMANHO: G,Engenheiro,Engenheiro 7,10.0,06/05/2026,19/05/2026
Squad 2,RH,[RH - 9],9,Entidade: Vetorh - Saúde e Segurança Parte 2 + View Marcações - TAMANHO: P,Engenheiro,Engenheiro 3,1.0,07/05/2026,07/05/2026
Squad 2,RH,[RH - 9],9,Entidade: Vetorh - Saúde e Segurança Parte 2 + View Marcações - TAMANHO: P,Analista,Analista 1,1.0,29/05/2026,29/05/2026
Squad 2,RH,[RH - 10],10,Entidade: Vetorh - Saúde e Segurança Parte 3 + Views Acidentes - TAMANHO: G,Engenheiro,Engenheiro 6,8.0,07/05/2026,18/05/2026
Squad 2,RH,[RH - 10],10,Entidade: Vetorh - Saúde e Segurança Parte 3 + Views Acidentes - TAMANHO: G,Analista,Analista 2,2.0,29/05/2026,01/06/2026
Squad 2,RH,[RH - 11],11,Entidade: Vetorh - Medicina do Trabalho Parte 1 - TAMANHO: G,Engenheiro,Engenheiro 3,9.0,08/05/2026,20/05/2026
Squad 2,RH,[RH - 12],12,Entidade:  Vetorh - Views Absenteísmo e Medicina - TAMANHO: P,Analista,Analista 1,3.0,01/06/2026,03/06/2026
Squad 2,RH,[RH - 13],13,Entidade: Vetorh - Treinamento - TAMANHO: G,Engenheiro,Engenheiro 4,8.0,08/05/2026,19/05/2026
Squad 2,RH,[RH - 14],14,Entidade: Vetorh - Views Medicina Analytics - TAMANHO: P,Analista,Analista 2,2.0,02/06/2026,03/06/2026
Squad 2,RH,[RH - 15],15,Entidade: Vetorh - Riscos Ambientais - TAMANHO: G,Engenheiro,Engenheiro 2,9.0,15/05/2026,27/05/2026
Squad 2,RH,[RH - 16],16,Entidade: Vetorh - Tabelas Usuário Parte 1 - TAMANHO: G,Engenheiro,Engenheiro 5,7.0,18/05/2026,26/05/2026
Squad 2,RH,[RH - 16],16,Entidade: Vetorh - Tabelas Usuário Parte 1 - TAMANHO: G,Analista,Analista 1,1.0,05/06/2026,05/06/2026
Squad 2,RH,[RH - 17],17,Entidade: Vetorh - Tabelas Usuário Parte 2 + Views Manufacturing - TAMANHO: G,Engenheiro,Engenheiro 8,3.0,18/05/2026,20/05/2026
Squad 2,RH,[RH - 17],17,Entidade: Vetorh - Tabelas Usuário Parte 2 + Views Manufacturing - TAMANHO: G,Analista,Analista 2,4.0,05/06/2026,10/06/2026
Squad 2,RH,[RH - 18],18,Entidade: Vetorh - Tabelas Usuário Parte 3 - TAMANHO: G,Engenheiro,Engenheiro 6,7.0,19/05/2026,27/05/2026
Squad 2,RH,[RH - 19],19,Entidade: Vetorh - Tabelas Usuário Parte 4 + Views HRBP - TAMANHO: G,Engenheiro,Engenheiro 1,7.0,20/05/2026,28/05/2026
Squad 2,RH,[RH - 19],19,Entidade: Vetorh - Tabelas Usuário Parte 4 + Views HRBP - TAMANHO: G,Analista,Analista 1,3.0,08/06/2026,10/06/2026
Squad 2,RH,[RH - 20],20,Entidade: Vetorh - Tabelas Usuário Parte 5 + Views Qualidade - TAMANHO: M,Engenheiro,Engenheiro 4,5.0,20/05/2026,26/05/2026
Squad 2,RH,[RH - 20],20,Entidade: Vetorh - Tabelas Usuário Parte 5 + Views Qualidade - TAMANHO: M,Analista,Analista 1,1.0,11/06/2026,11/06/2026
Squad 2,RH,[RH - 21],21,Entidade: Vetorh - Tabelas Usuário Finais + Views Cross Parte 1 - TAMANHO: G,Engenheiro,Engenheiro 7,8.0,20/05/2026,29/05/2026
Squad 2,RH,[RH - 21],21,Entidade: Vetorh - Tabelas Usuário Finais + Views Cross Parte 1 - TAMANHO: G,Analista,Analista 2,2.0,11/06/2026,12/06/2026
Squad 2,RH,[RH - 22],22,Entidade: Vetorh - Views Cross Parte 2 (Dependem de H18-21) - TAMANHO: G,Analista,Analista 1,10.0,12/06/2026,25/06/2026
Squad 2,RH,[RH - 23],23,Entidade: Vetorh - Views People Analytics - TAMANHO: M,Analista,Analista 2,6.0,15/06/2026,22/06/2026
Squad 2,RH,[RH - 24],24,Entidade: Vetorh - Views Medicina e Saúde - TAMANHO: G,Analista,Analista 2,7.0,23/06/2026,01/07/2026
Squad 2,RH,[RH - 25],25,Entidade: Vetorh - Views Segurança e Facilities - TAMANHO: M,Analista,Analista 1,5.0,26/06/2026,02/07/2026
Squad 2,RH,[RH - 26],26,Entidade: Vetorh - Views Manufacturing - TAMANHO: G,Analista,Analista 2,8.0,02/07/2026,13/07/2026
Squad 2,RH,[RH - 27],27,Entidade: Vetorh - Views Qualidade e Compliance - TAMANHO: G,Analista,Analista 1,8.0,03/07/2026,14/07/2026
Squad 2,RH,[RH - 28],28,Entidade: Vetorh - Views NEA e Teletrabalho - TAMANHO: M,Analista,Analista 2,5.0,14/07/2026,20/07/2026
Squad 2,RH,[RH - 29],29,Entidade: Vetorh - Views Cross-FSE Rubi e SOI (Final) - TAMANHO: G,Analista,Analista 1,7.0,15/07/2026,23/07/2026
Squad 2,RH,[RH - 30],30,Entidade: Vetorh - Views Talent Acquisition - TAMANHO: G,Analista,Analista 2,9.0,21/07/2026,31/07/2026
